Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,23:00,01h 45m,239,37 Seats available, ,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 188804,Express Non AC Seater 2+3,22:00,23:45,01h 45m,120,42 Seats available,3.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 185709,Express Non AC Seater 2+3,22:10,00:35,02h 25m,120,42 Seats available,3.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,23:45,01h 30m,239,37 Seats available,3.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 190951,Express Non AC Seater 2+3,23:25,01:30,02h 05m,120,42 Seats available,3.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 182785,Express Non AC Seater 2+3,23:30,00:30,01h 00m,120,42 Seats available,3.3,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,19:25,21:25,02h 00m,300,6 Seats available,3.9,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:30,03h 00m,299,31 Seats available,3.6,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,01:15,02h 00m,250,42 Seats available,3.9,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
Rathi Travels Agency,NON A/C Sleeper (2+1),19:48,21:48,02h 00m,213,37 Seats available,2.9,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RR Travels,A/C Seater / Sleeper (2+1),22:35,00:55,02h 20m,250,41 Seats available,2.1,Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur
RSRTC - 193675,NON AC Seater / Sleeper 2+1,20:30,02:55,06h 25m,369,37 Seats available,3.7,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
RSRTC - 186481,A/C Seater / Sleeper (2+1),21:30,01:55,04h 25m,547,36 Seats available,"2.6
11",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
RSRTC - 184201,Express Non AC Seater 2+3,22:55,04:00,05h 05m,290,42 Seats available,3.7,Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
RSRTC - 182556,Express Non AC Seater 2+3,23:30,04:20,04h 50m,272,42 Seats available,"1.5
5",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,910,10 Seats available,"4.4
23",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,475,14 Seats available,"4.5
9",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),23:45,03:30,03h 45m,600,3 Seats available,"5.0
5",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,463,21 Seats available,"3.1
25",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,01:15,05h 00m,499,7 Seats available,"4.8
4",Jaipur (Rajasthan) to Bhilwara,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara
NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,600,44 Seats available,1.5,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),19:30,23:30,04h 00m,600,34 Seats available,4.1,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
SKT Radhika Travels,Non A/C Seater / Sleeper (2+1),19:30,23:45,04h 15m,315,27 Seats available,3.4,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Tiwari Travels,A/C Seater / Sleeper (2+1),19:35,23:15,03h 40m,4000,28 Seats available,3.5,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Metro Travels,A/C Sleeper (2+1),19:45,22:45,03h 00m,1203,37 Seats available,3.2,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Shri mahavir tour and travels,AC Sleeper (2+1),19:50,23:40,03h 50m,1200,32 Seats available,4.1,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:30,00:20,03h 50m,556,20 Seats available,3.9,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Hans Travels (I) Private Limited,A/C Seater / Sleeper (2+1),20:30,00:30,04h 00m,400,34 Seats available,3.2,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),20:45,01:00,04h 15m,495,24 Seats available,4.5,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:00,00:50,03h 50m,949,38 Seats available,3.5,Jaipur (Rajasthan) to Bharatpur,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur
RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,02:55,04h 54m,351,8 Seats available,3.7,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 183063,Express Non AC Seater 2+3,22:20,03:20,05h 00m,270,41 Seats available,"3.3
10",Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,04:00,05h 00m,438,8 Seats available,"3.7
58",Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,300,24 Seats available,2.5,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Mansoori tour and travels,NON A/C Sleeper (1+2),20:00,01:10,05h 10m,630,48 Seats available,1.7,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:00,01:15,04h 15m,699,24 Seats available,1.8,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,462,25 Seats available,"2.8
31",Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,449,32 Seats available,1.0,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:45,04h 45m,630,40 Seats available,1.7,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,40 Seats available,1.4,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,02:45,05h 30m,570,22 Seats available,"2.0
6",Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,463,47 Seats available,1.4,Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,400,35 Seats available,"2.7
7",Jaipur (Rajasthan) to Mathura,https://www.redbus.in/bus-tickets/jaipur-to-mathura
