Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 5658,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:15,04h 30m,344,33 Seats available,3.7,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 53549,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:15,04h 15m,344,18 Seats available,3.7,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 6531,Express(Non AC Seater),21:00,02:00,05h 00m,265,42 Seats available,"2.4
6",Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 66441,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:30,06h 00m,376,6 Seats available,"4.1
52",Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 6833,INDRA(A.C. Seater),21:30,03:20,05h 50m,416,9 Seats available,"4.3
38",Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
APSRTC - 6418,INDRA(A.C. Seater),22:00,03:00,05h 00m,455,14 Seats available,"3.1
16",Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
Jagan Travels,Scania AC Multi Axle Sleeper (2+1),17:44,23:00,05h 16m,549,7 Seats available,"4.2
6",Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
Moksha Travels,A/C Sleeper (2+1),17:45,23:45,06h 00m,1099,13 Seats available,4.0,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
JBT TRAVELS,A/C Sleeper (2+1),17:45,22:45,05h 00m,1699,1 Seat available,3.5,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
Sri Krishna Travels,A/C Sleeper (2+1),17:45,23:59,06h 14m,1200,17 Seats available,3.5,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),17:45,00:30,06h 45m,600,21 Seats available,3.5,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool
NueGo,Electric A/C Seater (2+2),19:30,01:40,06h 10m,314,42 Seats available,"4.0
280",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,Electric A/C Seater (2+2),21:30,03:05,05h 35m,474,38 Seats available,"4.7
98",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,Electric A/C Seater (2+2),22:00,04:10,06h 10m,314,27 Seats available,"3.9
409",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,Electric A/C Seater (2+2),22:30,04:05,05h 35m,523,37 Seats available,"4.7
97",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),22:30,04:20,05h 50m,399,22 Seats available,"3.6
375",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,04:45,06h 00m,799,33 Seats available,"3.6
323",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),22:50,06:00,07h 10m,399,27 Seats available,"3.0
126",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Sai Sindhu Travels,NON A/C Sleeper (2+1),23:30,05:00,05h 30m,350,31 Seats available,4.0,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00,04:30,05h 30m,660,24 Seats available,"3.7
265",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
MRS TRAVELS,A/C Sleeper (2+1),23:00,05:00,06h 00m,599,17 Seats available,"4.1
325",Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:55,04h 55m,394,12 Seats available,"3.5
129",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:10,05h 05m,394,16 Seats available,"4.0
36",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:25,05h 10m,427,13 Seats available,"4.3
58",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,03:40,05h 05m,394,7 Seats available,"3.8
31",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03:25,04h 45m,435,22 Seats available,"3.7
56",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:50,03:55,05h 05m,553,9 Seats available,"4.3
140",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:40,04h 40m,427,12 Seats available,"3.8
117",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:10,05h 05m,394,14 Seats available,"3.7
92",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4557,INDRA(A.C. Seater),23:15,03:15,04h 00m,516,26 Seats available,"3.0
183",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04:40,05h 05m,394,18 Seats available,"3.9
118",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 5834,STAR LINER(NON-AC SLEEPER 2+1),23:50,04:15,04h 25m,563,8 Seats available,"4.0
44",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
VSN Travels,NON A/C Seater PushBack (2+2),22:30,05:00,06h 30m,349,23 Seats available,"4.0
97",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,590,9 Seats available,"4.1
127",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,320,24 Seats available,"3.8
126",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,349,24 Seats available,"3.1
64",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,320,16 Seats available,"4.0
8",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,467,19 Seats available,"4.3
27",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,467,16 Seats available,3.9,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,565,30 Seats available,"3.8
92",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 48020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:09,04h 54m,435,20 Seats available,"3.5
55",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,467,27 Seats available,"4.1
110",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,467,15 Seats available,"4.2
77",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,467,15 Seats available,"4.0
90",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,435,13 Seats available,"4.1
97",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,565,32 Seats available,"3.6
110",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,435,20 Seats available,"3.7
47",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,500,17 Seats available,"4.6
89",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,500,9 Seats available,"4.3
111",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,600,13 Seats available,"3.8
108",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,450,25 Seats available,"4.0
73",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,500,20 Seats available,"4.5
42",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 9201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:30,08h 30m,605,33 Seats available,"2.9
6",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 46391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,03:45,08h 30m,574,33 Seats available,3.6,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 3445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:00,09h 15m,605,33 Seats available,"3.8
15",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 5048,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:15,08h 30m,605,33 Seats available,3.6,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 2967,INDRA(A.C. Seater),19:55,04:50,08h 55m,732,37 Seats available,"3.5
34",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 3485,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,05:40,09h 15m,605,33 Seats available,"3.9
21",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 4275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04:25,07h 55m,605,33 Seats available,"3.4
25",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 2924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:55,06:30,09h 35m,605,31 Seats available,"2.6
7",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:15,09h 15m,574,34 Seats available,"3.8
21",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,06:00,08h 45m,605,31 Seats available,"2.9
9",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 3497,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:30,05:00,07h 30m,929,37 Seats available,"4.4
85",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 35102,STAR LINER(NON-AC SLEEPER 2+1),21:45,05:00,07h 15m,744,23 Seats available,"3.7
77",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 2983,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,07:00,09h 10m,605,33 Seats available,"3.1
6",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 3070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06:10,08h 10m,605,33 Seats available,"1.5
5",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 77200,INDRA(A.C. Seater),22:30,06:00,07h 30m,694,35 Seats available,"3.3
46",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,486,13 Seats available,"4.4
349",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:55,06:15,08h 20m,500,27 Seats available,"4.4
314",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,AC Sleeper (2+1),22:00,06:10,08h 10m,637,19 Seats available,"4.4
308",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:40,05:45,08h 05m,550,13 Seats available,"4.4
272",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Yolo Bus,A/C Sleeper (2+1),21:31,05:03,07h 32m,540,14 Seats available,"4.6
318",Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,451,5 Seats available,"4.3
55",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,451,4 Seats available,"3.9
38",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,483,4 Seats available,"3.7
72",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,483,8 Seats available,"4.1
29",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,545,2 Seats available,"3.6
90",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4189,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:20,08h 05m,483,3 Seats available,"4.9
5",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,05:20,07h 40m,483,1 Seat available,"3.3
64",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:45,07h 55m,451,3 Seats available,"3.6
63",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:20,07h 05m,584,1 Seat available,"3.7
43",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,693,4 Seats available,"4.0
112",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:00,07:15,08h 15m,795,15 Seats available,"4.7
333",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Seater (2+2),22:10,06:35,08h 25m,664,11 Seats available,"4.6
296",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),22:10,06:50,08h 40m,788,14 Seats available,"4.5
334",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:45,08h 20m,620,14 Seats available,"4.4
491",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),22:45,07:25,08h 40m,787,17 Seats available,"4.6
106",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:37,02:45,06h 08m,451,29 Seats available,"3.5
19",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:40,05h 40m,483,26 Seats available,"3.5
29",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:02,05h 47m,483,27 Seats available,"3.7
36",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,483,15 Seats available,"3.4
18",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4188,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:45,05h 45m,483,24 Seats available,"4.3
10",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4252,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:12,04:00,05h 48m,451,27 Seats available,"3.9
61",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4611,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:00,05h 45m,483,28 Seats available,"4.0
54",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,483,15 Seats available,"4.1
35",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,03:40,05h 00m,584,25 Seats available,"4.1
45",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,04:16,05h 36m,817,37 Seats available,"4.5
56",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,629,23 Seats available,"4.7
182",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Zingbus Plus,A/C Seater / Sleeper (2+1),21:30,05:05,07h 35m,323,19 Seats available,"4.5
440",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:20,06:00,07h 40m,595,19 Seats available,"4.6
241",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
AdPavan Tours and Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,527,21 Seats available,"4.2
74",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
IntrCity SmartBus,AC Sleeper (2+1),22:40,05:10,06h 30m,595,16 Seats available,"4.5
393",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:40,11h 10m,668,18 Seats available,"4.3
8",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,06:10,10h 25m,631,13 Seats available,"3.9
11",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,590,20 Seats available,"4.3
16",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4800,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:30,09h 00m,618,34 Seats available,"3.1
7",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:45,09h 45m,590,37 Seats available,"2.7
6",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
NueGo,Electric A/C Seater (2+2),22:00,05:40,07h 40m,427,14 Seats available,"4.2
408",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
LVP Travels,A/C Seater / Sleeper (2+1),21:10,05:30,08h 20m,510,16 Seats available,"4.3
214",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Go Tour Travels and Holidays,A/C Sleeper (2+1),23:15,06:58,07h 43m,941,20 Seats available,"4.3
98",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:15,05:45,08h 30m,540,14 Seats available,"4.2
141",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Nani Svkdt Travels,A/C Sleeper (2+1),21:44,05:26,07h 42m,824,13 Seats available,"4.0
184",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 52533,Express(Non AC Seater),18:45,23:30,04h 45m,205,9 Seats available,"3.4
41",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52535,Express(Non AC Seater),20:30,00:30,04h 00m,205,3 Seats available,"4.2
34",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,750,10 Seats available,"3.8
5",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,900,10 Seats available,"4.7
15",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,849,6 Seats available,"3.9
9",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Vasavi travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,900,5 Seats available,3.7,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:35,02:26,05h 51m,750,14 Seats available,3.8,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,900,9 Seats available,"3.3
14",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,900,13 Seats available,3.3,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,799,4 Seats available,"2.9
6",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Ahobila Travels,Non A/C Seater / Sleeper (2+1),20:35,02:30,05h 55m,3000,8 Seats available,"2.7
4",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 4406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:03,04h 03m,302,34 Seats available,"3.7
29",Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad
APSRTC - 4418,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:34,03h 34m,302,3 Seats available,"4.0
45",Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad
APSRTC - 4393,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:04,03h 34m,334,20 Seats available,"4.3
100",Macherla (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/macherla-to-hyderabad
