Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,610,11 Seats available,"4.3
50",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:20,05:00,05h 40m,500,14 Seats available,"4.2
51",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:05,05:00,05h 55m,600,5 Seats available,"3.8
53",Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad
APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:37,02:45,06h 08m,451,29 Seats available,"3.5
19",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:40,05h 40m,483,26 Seats available,"3.5
29",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:02,05h 47m,483,27 Seats available,"3.7
36",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,483,14 Seats available,"3.4
18",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4188,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:45,05h 45m,483,24 Seats available,"4.3
10",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4252,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:12,04:00,05h 48m,451,27 Seats available,"3.9
61",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4611,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:00,05h 45m,483,28 Seats available,"4.0
54",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,483,15 Seats available,"4.1
35",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,03:40,05h 00m,584,25 Seats available,"4.1
45",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,04:16,05h 36m,817,37 Seats available,"4.5
56",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,629,23 Seats available,"4.7
182",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
Zingbus Plus,A/C Seater / Sleeper (2+1),21:30,05:05,07h 35m,319,18 Seats available,"4.5
440",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:20,06:00,07h 40m,595,19 Seats available,"4.6
241",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
AdPavan Tours and Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,527,23 Seats available,"4.2
74",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
IntrCity SmartBus,AC Sleeper (2+1),22:40,05:10,06h 30m,595,16 Seats available,"4.5
393",Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,451,3 Seats available,"4.3
55",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,483,4 Seats available,"3.7
72",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,483,7 Seats available,"4.1
29",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,545,1 Seat available,"3.6
90",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4189,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:20,08h 05m,483,2 Seats available,"4.9
5",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,05:20,07h 40m,483,1 Seat available,"3.3
64",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:20,07h 05m,584,1 Seat available,"3.7
43",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,693,4 Seats available,"4.0
112",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,781,14 Seats available,"4.7
333",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,664,11 Seats available,"4.6
296",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,744,16 Seats available,"4.5
334",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06:45,07h 15m,628,14 Seats available,"4.4
491",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),23:50,07:25,07h 35m,749,17 Seats available,"4.6
106",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
TSRTC - 8869,Super Luxury (Non AC Seater 2+2 Push Back),18:15,23:40,05h 25m,451,1 Seat available,3.8,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:20,00:50,06h 30m,451,31 Seats available,"4.1
7",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:40,08h 10m,451,27 Seats available,"3.9
10",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,01:40,06h 00m,548,32 Seats available,"3.1
8",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 8719,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04:00,08h 00m,451,17 Seats available,"4.8
9",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 6906,Deluxe (Non AC Seater 2+2),20:20,02:40,06h 20m,396,35 Seats available,3.8,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:10,06h 30m,451,23 Seats available,"4.8
7",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 8902,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:30,06h 45m,451,11 Seats available,"3.9
28",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 8727,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:45,06h 30m,451,23 Seats available,"3.7
8",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 9984,Lahari Non A/C Sleeper Cum Seater,21:30,04:15,06h 45m,451,13 Seats available,"4.2
36",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,800,8 Seats available,"4.7
162",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,610,6 Seats available,"4.4
80",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,04:50,07h 30m,800,12 Seats available,"4.8
25",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:55,08h 35m,750,4 Seats available,"4.1
45",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:30,06h 55m,600,14 Seats available,"3.9
52",Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem
TSRTC - 64363,Super Luxury (Non AC Seater 2+2 Push Back),18:20,23:55,05h 35m,453,19 Seats available,"2.7
4",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 2415,Super Luxury (Non AC Seater 2+2 Push Back),18:40,03:40,09h 00m,456,13 Seats available,3.8,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:30,06h 00m,456,22 Seats available,3.8,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 64341,Super Luxury (Non AC Seater 2+2 Push Back),20:50,04:55,08h 05m,453,5 Seats available,"4.0
42",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:00,04:30,07h 30m,453,3 Seats available,"3.9
72",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 8825,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:30,07h 30m,453,18 Seats available,"4.4
28",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 8848,Super Luxury (Non AC Seater 2+2 Push Back),21:20,04:50,07h 30m,453,7 Seats available,"3.8
48",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 64864,Super Luxury (Non AC Seater 2+2 Push Back),21:40,03:45,06h 05m,453,19 Seats available,"4.4
22",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 64832,RAJDHANI (A.C. Semi Sleeper),22:00,05:25,07h 25m,550,5 Seats available,"3.5
34",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 64827,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06:00,07h 45m,453,1 Seat available,"4.0
53",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,700,6 Seats available,"4.8
72",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,450,13 Seats available,"4.0
247",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,500,15 Seats available,"4.0
91",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,560,10 Seats available,"4.4
44",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Sri KVR Travels,A/C Sleeper (2+1),22:00,04:50,06h 50m,800,10 Seats available,"4.8
11",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TSRTC - 40510,Super Luxury (Non AC Seater 2+2 Push Back),18:30,21:20,02h 50m,289,33 Seats available,"2.5
6",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 40731,Super Luxury (Non AC Seater 2+2 Push Back),19:00,21:50,02h 50m,289,31 Seats available,"4.0
9",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 4080,RAJDHANI (A.C. Semi Sleeper),19:25,22:10,02h 45m,351,37 Seats available,"2.9
8",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 40710,Super Luxury (Non AC Seater 2+2 Push Back),19:30,22:20,02h 50m,289,29 Seats available,"4.1
7",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 1412,RAJDHANI (A.C. Semi Sleeper),19:45,22:30,02h 45m,351,37 Seats available,"3.4
4",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 40962,Super Luxury (Non AC Seater 2+2 Push Back),19:50,22:40,02h 50m,289,33 Seats available,"4.1
7",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 40931,Super Luxury (Non AC Seater 2+2 Push Back),20:00,23:00,03h 00m,289,33 Seats available,"2.0
6",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 40910,Super Luxury (Non AC Seater 2+2 Push Back),20:30,23:20,02h 50m,289,30 Seats available,"3.0
12",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 7663,Super Luxury (Non AC Seater 2+2 Push Back),20:35,22:55,02h 20m,289,33 Seats available,3.3,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 41162,Super Luxury (Non AC Seater 2+2 Push Back),20:40,23:55,03h 15m,289,33 Seats available,"4.0
9",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 1592,RAJADHANI AC (CONVERTED METRO LUXURY),20:45,23:30,02h 45m,351,36 Seats available,"4.6
10",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 41131,Super Luxury (Non AC Seater 2+2 Push Back),21:00,00:40,03h 40m,289,33 Seats available,"3.1
11",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 41110,Super Luxury (Non AC Seater 2+2 Push Back),21:20,00:10,02h 50m,289,32 Seats available,"4.3
13",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 41362,Super Luxury (Non AC Seater 2+2 Push Back),21:40,00:55,03h 15m,289,33 Seats available,"3.7
7",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 41331,Super Luxury (Non AC Seater 2+2 Push Back),22:00,00:55,02h 55m,289,33 Seats available,"5.0
6",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
APSRTC - 3793,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,02:45,03h 05m,286,31 Seats available,"4.7
6",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Sri Sai Padmavathi Travels,A/C Seater / Sleeper (2+1),23:55,04:45,04h 50m,550,32 Seats available,New,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Sri Sai Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:55,04:45,04h 50m,500,35 Seats available,New,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:35,01:50,07h 15m,517,31 Seats available,"4.4
11",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,04:45,09h 15m,517,27 Seats available,"3.8
18",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,02:40,07h 00m,627,32 Seats available,"3.2
11",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 8719,Super Luxury (Non AC Seater 2+2 Push Back),20:00,05:30,09h 30m,517,25 Seats available,"4.3
36",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,04:10,07h 30m,517,25 Seats available,"4.5
43",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 8727,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:45,07h 30m,517,19 Seats available,"4.6
54",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,05:00,07h 00m,627,21 Seats available,"3.6
11",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 8729,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06:00,07h 00m,517,18 Seats available,"4.0
64",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 8737,Super Luxury (Non AC Seater 2+2 Push Back),23:20,06:50,07h 30m,517,23 Seats available,"4.3
35",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,05:50,08h 30m,800,12 Seats available,"4.6
65",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,06:30,07h 55m,600,14 Seats available,"4.0
125",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,06:30,07h 55m,750,18 Seats available,"4.5
8",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
SAIRAJ TRAVELS,Non A/C Seater / Sleeper (2+1),22:15,05:45,07h 30m,3000,32 Seats available,"4.5
9",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
BSR Tours And Travels,A/C Sleeper (2+1),20:50,05:30,08h 40m,800,8 Seats available,"4.5
320",Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam
TSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,19:00,06:00,11h 00m,800,5 Seats available,"4.2
56",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TSRTC - 2014,Super Luxury (Non AC Seater 2+2 Push Back),19:30,06:25,10h 55m,732,20 Seats available,"3.2
14",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),19:45,06:50,11h 05m,732,2 Seats available,"3.3
68",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,08:30,12h 30m,732,5 Seats available,"4.2
34",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
APSRTC - 9199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07:30,11h 30m,911,11 Seats available,"3.1
43",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
Anagha Travels,A/C Seater / Sleeper (2+1),18:30,05:45,11h 15m,800,26 Seats available,"4.3
133",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
PMR Express,A/C Sleeper (2+1),19:00,07:30,12h 30m,1049,18 Seats available,"4.3
36",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),23:44,09:45,10h 01m,1299,15 Seats available,"4.1
8",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
IntrCity SmartBus,AC Sleeper (2+1),18:35,07:20,12h 45m,1456,4 Seats available,"4.7
523",Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi
TSRTC - 8113,RAJDHANI (A.C. Semi Sleeper),18:30,22:25,03h 55m,377,13 Seats available,"3.3
30",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00,22:30,03h 30m,312,2 Seats available,"1.8
29",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
TSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,02:35,04h 35m,377,18 Seats available,"3.7
14",Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Vijayant Travels,A/C Sleeper (2+1),21:45,01:15,03h 30m,740,3 Seats available,3.9,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Orange Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,600,22 Seats available,3.6,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,01:40,04h 10m,1300,24 Seats available,3.8,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,03:15,05h 30m,1000,32 Seats available,1.7,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,800,18 Seats available,"4.3
284",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
Indu Travels,Non A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,600,16 Seats available,"4.4
139",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
BRS Travels,NON AC Seater / Sleeper 2+1,22:10,05:00,06h 50m,786,20 Seats available,"4.0
341",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
BRS Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,786,15 Seats available,"4.0
328",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
Indu Travels,A/C Sleeper (2+1),21:35,04:00,06h 25m,1000,11 Seats available,"4.0
104",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
PRL BUS,A/C Sleeper (2+1),21:30,04:00,06h 30m,1200,13 Seats available,"4.1
69",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:20,04:00,06h 40m,800,20 Seats available,"4.1
35",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
BABA TRAVELS,NON A/C Sleeper (2+1),21:25,04:16,06h 51m,3500,30 Seats available,4.5,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
Moksha Travels,A/C Sleeper (2+1),19:00,01:50,06h 50m,1014,10 Seats available,"4.4
5",Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:10,04:10,07h 00m,800,19 Seats available,4.2,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala
TSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),18:20,21:05,02h 45m,351,32 Seats available,"2.3
37",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 41831,Super Luxury (Non AC Seater 2+2 Push Back),18:20,21:30,03h 10m,289,22 Seats available,"2.2
5",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 1373,RAJDHANI (A.C. Semi Sleeper),18:25,22:25,04h 00m,351,35 Seats available,"2.3
28",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 40477,Super Luxury (Non AC Seater 2+2 Push Back),19:15,23:50,04h 35m,289,29 Seats available,"3.5
11",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),19:50,01:15,05h 25m,351,35 Seats available,"2.8
13",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 7771,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:50,05h 05m,813,29 Seats available,3.2,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,02:20,04h 50m,351,35 Seats available,"4.6
11",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,02:30,04h 40m,800,26 Seats available,"3.8
5",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
TSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,03:25,04h 15m,900,26 Seats available,"2.3
4",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
NueGo,Electric A/C Seater (2+2),18:25,21:15,02h 50m,332,2 Seats available,"4.7
12",Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
Zingbus Plus,A/C Sleeper (2+1),19:50,23:35,03h 45m,742,26 Seats available,4.3,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad
