Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Yatra Travels,NON A/C Seater (2+1),18:00,01:30,07h 30m,400,16 Seats available,"3.6
42",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,02:00,06h 25m,375,13 Seats available,"3.8
7",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:00,01:00,05h 00m,400,20 Seats available,"3.9
17",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,02:15,05h 45m,400,28 Seats available,"3.6
13",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,03:30,06h 45m,550,20 Seats available,"3.7
13",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
MAHARATHI TRANSPORT,NON A/C Seater (2+1),20:55,02:45,05h 50m,400,17 Seats available,3.8,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,03:45,06h 15m,600,8 Seats available,"3.3
33",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
Priyanka,Non AC Seater (2+1),18:30,01:30,07h 00m,450,29 Seats available,"1.4
4",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,23:15,04h 30m,540,25 Seats available,New,Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,02:00,06h 00m,450,20 Seats available,"1.9
6",Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali
NETWORK TRAVELS,NON A/C Seater (2+1),18:30,07:00,12h 30m,600,8 Seats available,"4.4
96",Guwahati to Haflong,https://www.redbus.in/bus-tickets/guwahati-to-haflong
Deep Travels,Non AC Seater (2+1),19:30,06:30,11h 00m,599,18 Seats available,"3.7
179",Guwahati to Haflong,https://www.redbus.in/bus-tickets/guwahati-to-haflong
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,01:00,05h 20m,400,35 Seats available,"3.6
6",Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:15,02:00,04h 45m,500,2 Seats available,"2.5
4",Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur
Deep Travels,Non AC Seater (2+1),23:55,06:30,06h 35m,500,21 Seats available,"1.9
7",Nagaon (Assam) to Haflong,https://www.redbus.in/bus-tickets/nagaon-to-haflong
Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,05:00,06h 45m,500,20 Seats available,"1.8
4",Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran
Neha Travels,NON A/C Seater (2+2),22:20,06:00,07h 40m,650,6 Seats available,1.9,Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran
Maa Laxmi,NON A/C Seater Push Back (2+1),17:30,21:30,04h 00m,500,22 Seats available,3.0,Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat
Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15,22:55,03h 40m,509,21 Seats available,"3.7
6",Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat
Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:15,03h 45m,400,29 Seats available,"3.2
39",Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,00:15,04h 20m,540,42 Seats available,3.7,Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat
Murugan RC Travels,NON A/C Seater (2+1),18:55,23:00,04h 05m,326,34 Seats available,2.7,Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat
SEEMA TRAVELS,A/C Seater (2+2),19:00,05:30,10h 30m,750,16 Seats available,"1.0
9",Guwahati to Silchar,https://www.redbus.in/bus-tickets/guwahati-to-silchar
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:30,03:45,06h 15m,450,15 Seats available,"3.3
20",Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),12:30,18:00,0-19h 0-30m,550,35 Seats available,3.6,Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:30,07h 30m,450,15 Seats available,"2.4
25",Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati
DONYI POLO EXPRESS,Non AC Seater (2+1),23:45,06:00,06h 15m,400,24 Seats available,New,Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),23:45,06:30,06h 45m,500,22 Seats available,"2.8
15",Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati
Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30,00:15,05h 45m,567,1 Seat available,"3.1
10",Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,00:30,05h 30m,300,19 Seats available,"4.6
25",Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,500,6 Seats available,3.8,Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,520,28 Seats available,"2.6
9",Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),21:00,04:00,07h 00m,550,14 Seats available,3.5,Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur
Maa Laxmi,NON A/C Seater Push Back (2+1),18:30,01:00,06h 30m,500,27 Seats available,3.0,Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur
Neha Travels,Non AC Seater (2+1),18:00,03:15,09h 15m,650,35 Seats available,2.3,Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur
Neha Travels,NON A/C Seater (2+2),18:30,05:00,10h 30m,650,35 Seats available,2.3,Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,600,37 Seats available,"3.6
42",Dibrugarh to Biswanath Charali,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),22:10,05:30,07h 20m,400,22 Seats available,"4.4
62",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),23:00,06:00,07h 00m,400,24 Seats available,"4.5
35",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06:00,06h 55m,620,15 Seats available,"4.4
29",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
KIRAN TRAVELS,A/C Seater (2+1),22:50,07:30,08h 40m,500,6 Seats available,"4.1
37",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Deep Travels,NON AC Seater / Sleeper 2+1,22:20,05:00,06h 40m,499,17 Seats available,"3.8
27",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,06:15,07h 30m,650,11 Seats available,"3.2
38",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:30,08h 00m,540,28 Seats available,New,Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:11,06:30,07h 19m,375,19 Seats available,"3.5
26",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:15,03:45,07h 30m,450,15 Seats available,"3.8
18",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Drishti Travels,NON A/C Seater (2+1),21:00,05:30,08h 30m,432,5 Seats available,"3.0
23",Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati
Puja Transport,NON AC Seater / Sleeper 2+1,18:30,05:00,10h 30m,600,12 Seats available,"3.4
48",Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),18:00,04:30,10h 30m,500,30 Seats available,"2.0
16",Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:30,04:00,09h 30m,550,12 Seats available,3.8,Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur
Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),18:30,05:05,10h 35m,650,20 Seats available,"1.8
54",Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater (2+1),18:00,07:15,13h 15m,650,22 Seats available,1.9,Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati
AR Travels,Non AC Seater (2+2),18:30,05:30,11h 00m,600,40 Seats available,1.6,Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati
Arhans Travels,NON AC Seater / Sleeper 2+1,18:35,06:00,11h 25m,522,12 Seats available,1.0,Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15,04:00,04h 45m,550,7 Seats available,"3.1
5",Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh
Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,08:00,09h 45m,550,15 Seats available,"3.9
12",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
Puja Transport,Non AC Seater (2+2),20:00,06:00,10h 00m,550,8 Seats available,"3.2
20",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
Puja Transport,NON AC Seater / Sleeper 2+1,20:00,05:30,09h 30m,700,1 Seat available,"2.2
18",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
Neha Travels,NON A/C Seater (2+2),22:20,08:00,09h 40m,650,1 Seat available,"1.4
4",Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia
Baikuntha Transport Service,Bharat Benz A/C Sleeper (2+1),19:30,01:00,05h 30m,500,34 Seats available,"3.9
7",Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat
Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,01:40,04h 55m,567,10 Seats available,4.8,Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat
